gene,gene_effect,z_score,mean,stddev
IGLON5,-0.8148743680197774,-2.967259351692648,-0.2847336351823135,0.17866342978582225
LACTB2,-0.37746937324331886,-2.9649237464574623,-0.02967302088786261,0.11730364154255529
EPHX3,-0.43220154837602187,-2.961806400953052,-0.07126731366245212,0.12186287213013927
OR8B3,-0.3579478812900949,-2.9593671312142735,0.007311637869541917,0.12342487530763555
INSYN2B,-0.19494133608693703,-2.958223002197896,0.12187202572529714,0.10709583475513804
MYO18B,-0.4255384160656096,-2.955593113398693,-0.020560748981777146,0.137020777741
SNTB2,-0.45972665120885875,-2.954677326386059,-0.07624854068717823,0.12978679840844834
AXIN2,-0.43532387565742786,-2.954592122321437,-0.035926595074196134,0.13517848286599485
BAG5,-0.3759214450244289,-2.9537007211264,-0.07414496909704672,0.10216894141268962
ATAD5,-0.7839813607061479,-2.9507683902236717,-0.24114178017720925,0.1839654994026118
PDGFRL,-0.3370634454109274,-2.949508620719915,0.016496266995518972,0.11987071674337052
IL3,-0.5589816338194676,-2.941008802519254,-0.07702557071556729,0.16387440346695295
ATP5MGL,-0.735652357496292,-2.9401515957731594,-0.25761538252067445,0.16258922691702574
TAF11,-0.703116873053026,-2.9397235066070837,-0.19526702391240172,0.1727542906668679
MANBA,-0.29039814527439084,-2.9383253206819697,0.08163852144547873,0.12661520632219234
ELF2,-0.7470180408766056,-2.934595202768093,-0.23012586492177156,0.17613747049925974
PFKFB3,-0.30010655831289934,-2.9343873521862265,0.06887610529626828,0.1257443613687409
SIRT3,-0.7866878153917849,-2.9335627488773977,-0.03293341386235466,0.25694163242898876
UROS,-1.028452832662924,-2.931115980898889,-0.20196421350012658,0.2819706298040575
HIBCH,-0.483881814438806,-2.9295693306535577,-0.13585545102375285,0.11879779043748111
CXCL16,-0.4186896298739277,-2.9295609242261227,-0.04117237553645053,0.12886479035666504
ZC3HAV1L,-0.3264081022472985,-2.928826463912803,0.07056193184296895,0.1355389399069859
SLC45A1,-0.34882981343184116,-2.928188300968614,0.033294868571790315,0.13049867109885954
SHKBP1,-0.41775885250736733,-2.927058323668735,-0.0763094734137896,0.11665274187827243
GATAD1,-0.7100909315874555,-2.9268154329415044,-0.22370918883344368,0.1661812143259027
BDKRB1,-0.2121194786727384,-2.92659885036678,0.12476414092556183,0.11511096560298308
MRAS,-0.34708383549808786,-2.925832450143405,-0.038325937928247414,0.10552822242254753
ELAVL1,-0.9383534693954072,-2.925563791768333,-0.2367096809266803,0.23983199082615939
CENPQ,-0.654569603230073,-2.921200565809844,-0.017611782241425407,0.21804658962609222
UBN2,-0.4531043178599213,-2.9186725741331685,-0.08895355814533808,0.12476588259398512
IGFBP1,-0.5597094010278485,-2.9185874408289867,-0.0850019203670063,0.1626497373421191
FGF14,-0.4083783326414147,-2.916348928623927,0.01714275974138661,0.14590884108767554
PLBD2,-0.3409272534740655,-2.9130212098701893,0.038394475849854746,0.1302159174257518
ELOVL1,-0.7807975815142032,-2.9108579969108828,-0.1966973169785058,0.2006625761736119
MYO1E,-0.37815912160262044,-2.907604073123561,-0.010568389398520867,0.12642392944827824
FBXO43,-0.7111421794529204,-2.9049783477103963,-0.11167194914584763,0.20635962081423237
GCKR,-0.23731158876235084,-2.904166753009392,0.032860870208300835,0.09302925139911135
